037002;Servicios personales asociados a la nomina  Prima;D;NC;D
037003;Servicios personales asociados a la nomina  Otros;D;NC;D
037004;Servicios personales asociados a la nomina  Otros;D;NC;D
037005;Servicios personales asociados a la nomina  Horas;D;NC;D
037006;Servicios personales Indirectos  Jornales;D;NC;D
037007;Servicios personales Indirectos  Gastos de person;D;NC;D
037008;Servicios personales Indirectos  Honorarios;D;NC;D
037009;Servicios personales Indirectos  Honorarios Tribu;D;NC;D
037010;Servicios personales Indirectos  Remuneracion ser;D;NC;D
037011;Servicios personales Indirectos  Remuneracion ser;D;NC;D
037012;Servicios personales Indirectos  Horas catedra;D;NC;D
037013;Servicios personales Indirectos  Otros;D;NC;D
037014;Contribuciones inherentes a la nomina -Administrad;D;NC;D
037015;Contribuciones inherentes a la nomina Administrada;D;NC;D
037016;Contribuciones inherentes a la nomina  Aportes al;D;NC;D
037017;Contribuciones inherentes a la nomina  Aportes al;D;NC;D
037018;Contribuciones inherentes a la nomina  Aportes a;D;NC;D
037019;Contribuciones inherentes a la nomina  Aportes a;D;NC;D
037020;Contribuciones inherentes a la nomina  Otros apor;D;NC;D
037021;Contribuciones inherentes a la nomina  Subsidio d;D;NC;D
037022;Contribuciones inherentes a la nomina  Otros apor;D;NC;D
037023;Contribuciones inherentes a la nomina  Otros apor;D;NC;D
0371;PAGOS EN EFECTIVO POR GASTOS GENERALES (DB);M;NC;D
037101;Impuestos y contribuciones;D;NC;D
037102;Multas y sanciones;D;NC;D
037103;Adquisicion de bienes y servicios  Compra de equi;D;NC;D
037104;Adquisicion de bienes y servicios  Enseres y equi;D;NC;D
037105;Adquisicion de bienes y servicios  Compra de equi;D;NC;D
037106;Adquisicion de bienes y servicios  Materiales y s;D;NC;D
037107;Adquisicion de bienes y servicios  Mantenimiento;D;NC;D
037108;Adquisicion de bienes y servicios  Comunicaciones;D;NC;D
037109;Adquisicion de bienes y servicios  Impresos y pub;D;NC;D
037110;Adquisicion de bienes y servicios  Servicios publ;D;NC;D
037111;Adquisicion de bienes y servicios  Seguros;D;NC;D
037112;Adquisicion de bienes y servicios  Arrendamientos;D;NC;D
037113;Adquisicion de bienes y servicios  Viaticos y gas;D;NC;D
037114;Adquisicion de bienes y servicios  Gastos de oper;D;NC;D
037115;Adquisicion de bienes y servicios  Costos judicia;D;NC;D
037116;Adquisicion de bienes y servicios  Gastos judicia;D;NC;D
037117;Adquisicion de bienes y servicios  Transporte de;D;NC;D
037118;Adquisicion de bienes y servicios  Apoyo operacio;D;NC;D
037119;Adquisicion de bienes y servicios  Gastos imprevi;D;NC;D
037120;Adquisicion de bienes y servicios  Compra de semo;D;NC;D
037121;Adquisicion de bienes y servicios  Sostenimiento;D;NC;D
037122;Adquisicion de bienes y servicios  Gastos reserva;D;NC;D
037123;Adquisicion de bienes y servicios  Capacitacion;D;NC;D
037124;Adquisicion de bienes y servicios  Gastos financi;D;NC;D
037190;Adquisicion de bienes y servicios  Otros gastos p;D;NC;D
037191;Adquisicion de bienes y servicios  Otros gastos p;D;NC;D
037199;Adquisicion de bienes y servicios  Pasivos exigib;D;NC;D
0372;PAGOS EN EFECTIVO POR TRANSFERENCIAS CORRIENTES (D;M;NC;D
037201;Transferencias por convenios con el sector privado;D;NC;D
037202;Transferencias al sector publico  Orden Nacional;D;NC;D
037203;Transferencias al sector publico  Departamentos;D;NC;D
037204;Transferencias al sector publico  Distritos y Mun;D;NC;D
037205;Transferencias al sector publico  Empresas Public;D;NC;D
037206;Transferencias al sector publico  Empresas Public;D;NC;D
037207;Transferencias al sector publico  Otras entidades;D;NC;D
037208;Transferencias al exterior  Organismos internacio;D;NC;D
037209;Transferencias a exterior  Otras;D;NC;D
037210;Transferencias de prevision y seguridad social  P;D;NC;D
037211;Transferencias de prevision y seguridad social  C;D;NC;D
037212;Transferencias de prevision y seguridad social  O;D;NC;D
037213;Sistema General de Participaciones  Participacion;D;NC;D
037214;Sistema General de Participaciones  Participacion;D;NC;D
037215;Sistema General de Participaciones  Participacion;D;NC;D
037216;Sistema General de Participaciones Asignaciones e;D;NC;D
037217;Transferencias cafeteras;D;NC;D
037218;Transferencias sobretasa ambiental;D;NC;D
037219;Transferencias al Fonpet;D;NC;D
037220;Transferencias por sentencias y conciliaciones;D;NC;D
037221;Transferencias Fondo de Compensacion Interminister;D;NC;D
037222;Sistema Gra de Partici/ - Agua Potable y sanea/ Ba;D;NC;D
037299;Vigencias expiradas transferencias corrientes;D;NC;D
0373;PAGOS EN EFECTIVO POR TRANSFERENCIAS DE CAPITAL (;M;NC;D
037301;Entidades del gobierno general nacional;D;NC;D
037302;Entidades del gobierno general departamental;D;NC;D
037303;Entidades del gobierno general distrital;D;NC;D
037304;Entidades del gobierno general municipal;D;NC;D
037305;A empresas Publicas Financieras;D;NC;D
037306;A empresas Publicas No Financieras;D;NC;D
037307;Otras transferencias de capital;D;NC;D
037399;Vigencias expiradas transferencias de capital;D;NC;D
0374;PAGOS EN EFECTIVO POR GASTOS DE COMERCIALIZACI_N Y;M;NC;D
037401;Comercial  Compra de bienes y servicios;D;NC;D
037402;Comercial  Otros gastos;D;NC;D
037403;Industrial  Compra de bienes y servicios;D;NC;D
037404;Industrial  Otros gastos;D;NC;D
037405;Agricola  Compra de bienes y servicios;D;NC;D
037406;Agricola  Otros gastos;D;NC;D
0375;PAGOS EN EFECTIVO POR OTROS GASTOS DE FUNCIONAMIEN;M;NC;D
037501;Dotacion de personal;D;NC;D
037502;Indemnizacion de personal;D;NC;D
037503;Sentencias y conciliaciones;D;NC;D
037504;Pago deficit;D;NC;D
037505;Reservas presupuestales;D;NC;D
037506;Pasivos exigibles;D;NC;D
0378;EJECUCI_N DE GASTOS DE FUNCIONAMIENTO SIN FLUJO DE;M;NC;D
037801;Gastos de personal;D;NC;D
037802;Gastos generales;D;NC;D
037803;Transferencias corrientes;D;NC;D
037804;Transferencias de capital;D;NC;D
037805;Gastos de comercializacion y produccion;D;NC;D
037806;Otros gastos de funcionamiento;D;NC;D
0399;DISPONIBILIDAD FINAL;M;NC;D
039901;Disponibilidad final;D;NC;D
04;PRESUPUESTO DEL SERVICIO DE LA DEUDA P_BLICA;M;NC;D
0425;DEUDA P_BLICA INTERNA APROBADA (CR);M;NC;C
042501;Amortizacion deuda publica - bonos y titulos emiti;D;NC;C
042502;Amortizacion deuda publica - banca comercial;D;NC;C
042503;Amortizacion deuda publica - con entidades financi;D;NC;C
042504;Amortizacion deuda publica - Proveedores;D;NC;C
042505;Intereses Comisiones y Gastos - bonos y titulos;D;NC;C
042506;Intereses Comisiones y Gastos - banca comercial;D;NC;C
042507;Intereses Comisiones y Gastos - entidades financ;D;NC;C
042508;Intereses Comisiones y Gastos - Proveedores;D;NC;C
042509;Aportes al Fondo de Contingencias Contractuales;D;NC;C
0430;DEUDA P_BLICA EXTERNA APROBADA (CR);M;NC;C
043001;Amortizacion deuda publica - banca comercial;D;NC;C
043002;Amortizacion deuda publica - banca de fomento;D;NC;C
043003;Amortizacion deuda publica - gobiernos;D;NC;C
043004;Amortizacion deuda publica - organismos multilater;D;NC;C
043005;Amortizacion deuda publica - proveedores;D;NC;C
043006;Amortizacion deuda publica - titulos valores;D;NC;C
043007;Amortizacion deuda publica - cuenta especial de de;D;NC;C
043008;Intereses Comisiones y Gastos  Banca Comercial;D;NC;C
043009;Intereses Comisiones y Gastos  Banca de Fomento;D;NC;C
043010;Intereses Comisiones y Gastos  Gobiernos;D;NC;C
043011;Intereses Comisiones y Gastos  Organismos Multi;D;NC;C
043012;Intereses Comisiones y Gastos  Proveedores;D;NC;C
043013;Intereses Comisiones y Gastos  Titulos Valores;D;NC;C
043014;Intereses Comisiones y Gastos  Cuenta Especial;D;NC;C
0432;DEUDA P_BLICA INTERNA POR EJECUTAR (DB);M;NC;D
043201;Amortizacion deuda publica - bonos y titulos emiti;D;NC;D
043202;Amortizacion deuda publica - banca comercial;D;NC;D
043203;Amortizacion deuda publica - con entidades financi;D;NC;D
043204;Amortizacion deuda publica - Proveedores;D;NC;D
043205;Intereses Comisiones y Gastos - bonos y titulos;D;NC;D
043206;Intereses Comisiones y Gastos - banca comercial;D;NC;D
043207;Intereses Comisiones y Gastos - entidades financ;D;NC;D
043208;Intereses Comisiones y Gastos  Proveedores;D;NC;D
043209;Aportes al Fondo de Contingencias Contractuales;D;NC;D
0434;DEUDA P_BLICA EXTERNA POR EJECUTAR (DB);M;NC;D
043401;Amortizacion deuda publica - banca comercial;D;NC;D
043402;Amortizacion deuda publica - banca de fomento;D;NC;D
043403;Amortizacion deuda publica - gobiernos;D;NC;D
043404;Amortizacion deuda publica - organismos multilater;D;NC;D
043405;Amortizacion deuda publica - proveedores;D;NC;D
043406;Amortizacion deuda publica - titulos valores;D;NC;D
043407;Amortizacion deuda publica - cuenta especial de de;D;NC;D
043408;Intereses Comisiones y Gastos  Banca Comercial;D;NC;D
043409;Intereses Comisiones y Gastos  Banca de Fomento;D;NC;D
043410;Intereses Comisiones y Gastos  Gobiernos;D;NC;D
043411;Intereses Comisiones y Gastos  Organismos Multi;D;NC;D
043412;Intereses Comisiones y Gastos  Proveedores;D;NC;D
043413;Intereses Comisiones y Gastos  Titulos Valores;D;NC;D
043414;Intereses Comisiones y Gastos  Cuenta Especial;D;NC;D
0436;DEUDA P_BLICA INTERNA COMPROMETIDA (DB);M;NC;D
043601;Amortizacion deuda publica - bonos y titulos emiti;D;NC;D
043602;Amortizacion deuda publica - banca comercial;D;NC;D
043603;Amortizacion deuda publica - con entidades financi;D;NC;D
043604;Amortizacion deuda publica - Proveedores;D;NC;D
043605;Intereses Comisiones y Gastos - bonos y titulos;D;NC;D
043606;Intereses Comisiones y Gastos - banca comercial;D;NC;D
043607;Intereses Comisiones y Gastos - entidades financ;D;NC;D
043608;Intereses Comisiones y Gastos  Proveedores;D;NC;D
043609;Aportes al Fondo de Contingencias Contractuales;D;NC;D
0438;DEUDA P_BLICA EXTERNA COMPROMETIDA (DB);M;NC;D
043801;Amortizacion deuda publica - banca comercial;D;NC;D
043802;Amortizacion deuda publica - banca de fomento;D;NC;D
043803;Amortizacion deuda publica - gobiernos;D;NC;D
043804;Amortizacion deuda publica - organismos multilater;D;NC;D
043805;Amortizacion deuda publica - proveedores;D;NC;D
043806;Amortizacion deuda publica - titulos valores;D;NC;D
043807;Amortizacion deuda publica - cuenta especial de de;D;NC;D
043808;Intereses Comisiones y Gastos  Banca Comercial;D;NC;D
043809;Intereses Comisiones y Gastos  Banca de Fomento;D;NC;D
043810;Intereses Comisiones y Gastos  Gobiernos;D;NC;D
043811;Intereses Comisiones y Gastos  Organismos Multi;D;NC;D
043812;Intereses Comisiones y Gastos  Proveedores;D;NC;D
043813;Intereses Comisiones y Gastos  Titulos Valores;D;NC;D
043814;Intereses Comisiones y Gastos  Cuenta Especial;D;NC;D
0440;OBLIGACIONES POR DEUDA P_BLICA INTERNA (DB);M;NC;D
044001;Amortizacion deuda publica - bonos y titulos emiti;D;NC;D
044002;Amortizacion deuda publica - banca comercial;D;NC;D
044003;Amortizacion deuda publica - con entidades financi;D;NC;D
044004;Amortizacion deuda publica - Proveedores;D;NC;D
044005;Intereses Comisiones y Gastos - bonos y titulos;D;NC;D
044006;Intereses Comisiones y Gastos - banca comercial;D;NC;D
044007;Intereses Comisiones y Gastos - entidades financ;D;NC;D
044008;Intereses Comisiones y Gastos  Proveedores;D;NC;D
044009;Aportes al Fondo de Contingencias Contractuales;D;NC;D
0442;OBLIGACIONES POR DEUDA P_BLICA EXTERNA (DB);M;NC;D
044201;Amortizacion deuda publica - banca comercial;D;NC;D
044202;Amortizacion deuda publica - banca de fomento;D;NC;D
044203;Amortizacion deuda publica - gobiernos;D;NC;D
044204;Amortizacion deuda publica - organismos multilater;D;NC;D
044205;Amortizacion deuda publica - proveedores;D;NC;D
044206;Amortizacion deuda publica - titulos valores;D;NC;D
044207;Amortizacion deuda publica - cuenta especial de de;D;NC;D
044208;Intereses Comisiones y Gastos  Banca Comercial;D;NC;D
044209;Intereses Comisiones y Gastos  Banca de Fomento;D;NC;D
044210;Intereses Comisiones y Gastos  Gobiernos;D;NC;D
044211;Intereses Comisiones y Gastos  Organismos Multi;D;NC;D
044212;Intereses Comisiones y Gastos  Proveedores;D;NC;D
044213;Intereses Comisiones y Gastos  Titulos Valores;D;NC;D
044214;Intereses Comisiones y Gastos  Cuenta Especial;D;NC;D
0444;PAGO EN EFECTIVO POR DEUDA P_BLICA INTERNA (DB);M;NC;D
044401;Amortizacion deuda publica - bonos y titulos emiti;D;NC;D
044402;Amortizacion deuda publica - banca comercial;D;NC;D
044403;Amortizacion deuda publica - con entidades financi;D;NC;D
044404;Amortizacion deuda publica - Proveedores;D;NC;D
044405;Intereses Comisiones y Gastos - bonos y titulos;D;NC;D
044406;Intereses Comisiones y Gastos - banca comercial;D;NC;D
044407;Intereses Comisiones y Gastos - entidades financ;D;NC;D
044408;Intereses Comisiones y Gastos  Proveedores;D;NC;D
044409;Aportes al Fondo de Contingencias Contractuales;D;NC;D
0446;PAGO EN EFECTIVO POR DEUDA P_BLICA EXTERNA (DB);M;NC;D
044601;Amortizacion deuda publica - banca comercial;D;NC;D
044602;Amortizacion deuda publica - banca de fomento;D;NC;D
044603;Amortizacion deuda publica - gobiernos;D;NC;D
044604;Amortizacion deuda publica - organismos multilater;D;NC;D
044605;Amortizacion deuda publica - proveedores;D;NC;D
044606;Amortizacion deuda publica - titulos valores;D;NC;D
044607;Amortizacion deuda publica - cuenta especial de de;D;NC;D
044608;Intereses Comisiones y Gastos  Banca Comercial;D;NC;D
044609;Intereses Comisiones y Gastos  Banca de Fomento;D;NC;D
044610;Intereses Comisiones y Gastos  Gobiernos;D;NC;D
044611;Intereses Comisiones y Gastos  Organismos Multi;D;NC;D
044612;Intereses Comisiones y Gastos  Proveedores;D;NC;D
044613;Intereses Comisiones y Gastos  Titulos Valores;D;NC;D
044614;Intereses Comisiones y Gastos  Cuenta Especial;D;NC;D
0450;EJECUCI_N SERVICIO DE LA DEUDA P_BLICA SIN FLUJO D;M;NC;D
045001;Deuda publica interna;D;NC;D
045002;Deuda publica externa;D;NC;D
05;PRESUPUESTO DE GASTOS DE INVERSI_N APROBADOS;M;NC;D
0530;SECTOR DEFENSA Y SEGURIDAD - APROBADOS (CR);M;NC;C
053001;Construccion infraestructura propia del sector;D;NC;C
053002;Adquisicion de infraestructura propia del sector;D;NC;C
053003;Mejoramiento y mantenimiento de infraestructura pr;D;NC;C
053004;Construccion de infraestructura administrativa;D;NC;C
053005;Adquisicion de infraestructura administrativa;D;NC;C
053006;Mejoramiento y mantenimiento de infraestructura ad;D;NC;C
053007;Adquisicion y/o produccion de equipos materiales;D;NC;C
053008;Mantenimiento de equipos materiales suministros;D;NC;C
053009;Adquisicion y/o produccion de equipos materiales;D;NC;C
053010;Mantenimiento de equipos materiales suministros;D;NC;C
053011;Divulgacion asistencia tecnica y capacitacion del;D;NC;C
053012;Proteccion y bienestar social del recurso humano;D;NC;C
053013;Investigacion basica aplicada y estudios;D;NC;C
053014;Estudios de preinversion;D;NC;C
053015;Levantamiento de informacion para procesamiento;D;NC;C
053016;Actualizacion de informacion para procesamiento;D;NC;C
053017;Asistencia tecnica divulgacion y capacitacion a f;D;NC;C
053018;Administracion atencion control y organizacion i;D;NC;C
053019;Coordinacion administracion promocion y/o seguim;D;NC;C
053022;Transferencias;D;NC;C
053023;Inversiones y aportes financieros;D;NC;C
053024;Capitalizacion;D;NC;C
053027;Contratos para prestacion de servicios;D;NC;C
053090;Otros programas de inversion;D;NC;C
053091;Reservas presupuestales;D;NC;C
053092;Pasivos exigibles;D;NC;C
0531;SECTOR INDUSTRIA Y COMERCIO - APROBADOS (CR);M;NC;C
053101;Construccion infraestructura propia del sector;D;NC;C
053102;Adquisicion de infraestructura propia del sector;D;NC;C
053103;Mejoramiento y mantenimiento de infraestructura pr;D;NC;C
053104;Construccion de infraestructura administrativa;D;NC;C
053105;Adquisicion de infraestructura administrativa;D;NC;C
053106;Mejoramiento y mantenimiento de infraestructura ad;D;NC;C
053107;Adquisicion y/o produccion de equipos materiales;D;NC;C
053108;Mantenimiento de equipos materiales suministros;D;NC;C
053109;Adquisicion y/o produccion de equipos materiales;D;NC;C
053110;Mantenimiento de equipos materiales suministros;D;NC;C
053111;Divulgacion asistencia tecnica y capacitacion del;D;NC;C
053112;Proteccion y bienestar social del recurso humano;D;NC;C
053113;Investigacion basica aplicada y estudios;D;NC;C
053114;Estudios de preinversion;D;NC;C
053115;Levantamiento de informacion para procesamiento;D;NC;C
053116;Actualizacion de informacion para procesamiento;D;NC;C
053117;Asistencia tecnica divulgacion y capacitacion a f;D;NC;C
053118;Administracion atencion control y organizacion i;D;NC;C
053119;Coordinacion administracion promocion y/o seguim;D;NC;C
053120;Creditos;D;NC;C
053121;Subsidios directos;D;NC;C
053122;Transferencias;D;NC;C
053123;Inversiones y aportes financieros;D;NC;C
053124;Capitalizacion;D;NC;C
053190;Otros programas de inversion;D;NC;C
053191;Reservas presupuestales;D;NC;C
053192;Pasivos exigibles;D;NC;C
0532;SECTOR SALUD  APROBADOS (CR);M;NC;C
053201;Construccion infraestructura propia del sector;D;NC;C
053202;Adquisicion de infraestructura propia del sector;D;NC;C
053203;Mejoramiento y mantenimiento de infraestructura pr;D;NC;C
053204;Construccion de infraestructura administrativa;D;NC;C
053205;Adquisicion de infraestructura administrativa;D;NC;C
053206;Mejoramiento y mantenimiento de infraestructura ad;D;NC;C
053207;Adquisicion y/o produccion de equipos materiales;D;NC;C
053208;Mantenimiento de equipos materiales suministros;D;NC;C
053209;Adquisicion y/o produccion de equipos materiales;D;NC;C
053210;Mantenimiento de equipos materiales suministros;D;NC;C
053211;Divulgacion asistencia tecnica y capacitacion del;D;NC;C
053212;Proteccion y bienestar social del recurso humano;D;NC;C
053213;Investigacion basica aplicada y estudios;D;NC;C
053214;Estudios de preinversion;D;NC;C
053215;Levantamiento de informacion para procesamiento;D;NC;C
053216;Actualizacion de informacion para procesamiento;D;NC;C
053217;Asistencia tecnica divulgacion y capacitacion a f;D;NC;C
053218;Administracion atencion control y organizacion i;D;NC;C
053219;Coordinacion administracion promocion y/o seguim;D;NC;C
053220;Creditos;D;NC;C
053221;Subsidios directos;D;NC;C
053222;Transferencias;D;NC;C
053223;Inversiones y aportes financieros;D;NC;C
053224;Capitalizacion;D;NC;C
053225;Pagos sueldos salarios y contribuciones parafisca;D;NC;C
053227;Contratos para prestacion de servicios;D;NC;C
053228;Regimen subsidiado;D;NC;C
053229;Salud Publica;D;NC;C
053230;Prestacion de servicios para poblacion no afiliada;D;NC;C
053239;Pago de indemnizaciones y pasivo laboral  reorgan;D;NC;C
053290;Otros programas de inversion;D;NC;C
053291;Reservas presupuestales;D;NC;C
053292;Pasivos exigibles;D;NC;C
0533;SECTOR COMUNICACIONES - APROBADOS (CR);M;NC;C
053301;Construccion infraestructura propia del sector;D;NC;C
053302;Adquisicion de infraestructura propia del sector;D;NC;C
053303;Mejoramiento y mantenimiento de infraestructura pr;D;NC;C
053304;Construccion de infraestructura administrativa;D;NC;C
053305;Adquisicion de infraestructura administrativa;D;NC;C
053306;Mejoramiento y mantenimiento de infraestructura ad;D;NC;C
053307;Adquisicion y/o produccion de equipos materiales;D;NC;C
053308;Mantenimiento de equipos materiales suministros;D;NC;C
053309;Adquisicion y/o produccion de equipos materiales;D;NC;C
053310;Mantenimiento de equipos materiales suministros;D;NC;C
053311;Divulgacion asistencia tecnica y capacitacion del;D;NC;C
053312;Proteccion y bienestar social del recurso humano;D;NC;C
053313;Investigacion basica aplicada y estudios;D;NC;C
053314;Estudios de preinversion;D;NC;C
053315;Levantamiento de informacion para procesamiento;D;NC;C
053316;Actualizacion de informacion para procesamiento;D;NC;C
053317;Asistencia tecnica divulgacion y capacitacion a f;D;NC;C
053318;Administracion atencion control y organizacion i;D;NC;C
053319;Coordinacion administracion promocion y/o seguim;D;NC;C
053322;Transferencias;D;NC;C
053323;Inversiones y aportes financieros;D;NC;C
053324;Capitalizacion;D;NC;C
053390;Otros programas de inversion;D;NC;C
053391;Reservas presupuestales;D;NC;C
053392;Pasivos exigibles;D;NC;C
0534;SECTOR ENERG+A  APROBADOS (CR);M;NC;C
053401;Construccion infraestructura propia del sector;D;NC;C
053402;Adquisicion de infraestructura propia del sector;D;NC;C
053403;Mejoramiento y mantenimiento de infraestructura pr;D;NC;C
053404;Construccion de infraestructura administrativa;D;NC;C
053405;Adquisicion de infraestructura administrativa;D;NC;C
053406;Mejoramiento y mantenimiento de infraestructura ad;D;NC;C
053407;Adquisicion y/o produccion de equipos materiales;D;NC;C
053408;Mantenimiento de equipos materiales suministros;D;NC;C
053409;Adquisicion y/o produccion de equipos materiales;D;NC;C
053410;Mantenimiento de equipos materiales suministros;D;NC;C
053411;Divulgacion asistencia tecnica y capacitacion del;D;NC;C
053412;Proteccion y bienestar social del recurso humano;D;NC;C
053413;Investigacion basica aplicada y estudios;D;NC;C
053414;Estudios de preinversion;D;NC;C
053415;Levantamiento de informacion para procesamiento;D;NC;C
053416;Actualizacion de informacion para procesamiento;D;NC;C
053417;Asistencia tecnica divulgacion y capacitacion a f;D;NC;C
053418;Administracion atencion control y organizacion i;D;NC;C
053419;Coordinacion administracion promocion y/o seguim;D;NC;C
053420;Creditos;D;NC;C
053421;Subsidios directos;D;NC;C
053422;Transferencias;D;NC;C
053423;Inversiones y aportes financieros;D;NC;C
053424;Capitalizacion;D;NC;C
053490;Otros programas de inversion;D;NC;C
053491;Reservas presupuestales;D;NC;C
053492;Pasivos exigibles;D;NC;C
0535;SECTOR TRANSPORTE  APROBADOS (CR);M;NC;C
053501;Construccion infraestructura propia del sector;D;NC;C
053502;Adquisicion de infraestructura propia del sector;D;NC;C
053503;Mejoramiento y mantenimiento de infraestructura pr;D;NC;C
053504;Construccion de infraestructura administrativa;D;NC;C
053505;Adquisicion de infraestructura administrativa;D;NC;C
053506;Mejoramiento y mantenimiento de infraestructura ad;D;NC;C
053507;Adquisicion y/o produccion de equipos materiales;D;NC;C
053508;Mantenimiento de equipos materiales suministros;D;NC;C
053509;Adquisicion y/o produccion de equipos materiales;D;NC;C
053510;Mantenimiento de equipos materiales suministros;D;NC;C
053511;Divulgacion asistencia tecnica y capacitacion del;D;NC;C
053512;Proteccion y bienestar social del recurso humano;D;NC;C
053513;Investigacion basica aplicada y estudios;D;NC;C
053514;Estudios de preinversion;D;NC;C
053515;Levantamiento de informacion para procesamiento;D;NC;C
053516;Actualizacion de informacion para procesamiento;D;NC;C
053517;Asistencia tecnica divulgacion y capacitacion a f;D;NC;C
053518;Administracion atencion control y organizacion i;D;NC;C
053519;Coordinacion administracion promocion y/o seguim;D;NC;C
053520;Creditos;D;NC;C
053521;Subsidios directos;D;NC;C
053522;Transferencias;D;NC;C
053523;Inversiones y aportes financieros;D;NC;C
053524;Capitalizacion;D;NC;C
053590;Otros programas de inversion;D;NC;C
053591;Reservas presupuestales;D;NC;C
053592;Pasivos exigibles;D;NC;C
0536;SECTOR EDUCACI_N  APROBADOS (CR);M;NC;C
053601;Construccion infraestructura propia del sector;D;NC;C
053602;Adquisicion de infraestructura propia del sector;D;NC;C
053603;Mejoramiento y mantenimiento de infraestructura pr;D;NC;C
053604;Construccion de infraestructura administrativa;D;NC;C
053605;Adquisicion de infraestructura administrativa;D;NC;C
053606;Mejoramiento y mantenimiento de infraestructura ad;D;NC;C
053607;Adquisicion y/o produccion de equipos materiales;D;NC;C
053608;Mantenimiento de equipos materiales suministros;D;NC;C
053609;Adquisicion y/o produccion de equipos materiales;D;NC;C
053610;Mantenimiento de equipos materiales suministros;D;NC;C
053611;Divulgacion asistencia tecnica y capacitacion del;D;NC;C
053612;Proteccion y bienestar social del recurso humano;D;NC;C
053613;Investigacion basica aplicada y estudios;D;NC;C
053614;Estudios de preinversion;D;NC;C
053615;Levantamiento de informacion para procesamiento;D;NC;C
053616;Actualizacion de informacion para procesamiento;D;NC;C
053617;Asistencia tecnica divulgacion y capacitacion a f;D;NC;C
053618;Administracion atencion control y organizacion i;D;NC;C
053619;Coordinacion administracion promocion y/o seguim;D;NC;C
053620;Creditos;D;NC;C
053621;Subsidios directos;D;NC;C
053622;Transferencias;D;NC;C
053623;Inversiones y aportes financieros;D;NC;C
053625;Pagos sueldos salarios y contribuciones parafisca;D;NC;C
053626;Alimentacion escolar;D;NC;C
053627;Contratos para prestacion de servicios;D;NC;C
053639;Pago de indemnizaciones y pasivo laboral  reorgan;D;NC;C
053690;Otros programas de inversion;D;NC;C
053691;Reservas presupuestales;D;NC;C
053692;Pasivos exigibles;D;NC;C
0537;SECTOR JUSTICIA  APROBADOS (CR);M;NC;C
053701;Construccion infraestructura propia del sector;D;NC;C
053702;Adquisicion de infraestructura propia del sector;D;NC;C
053703;Mejoramiento y mantenimiento de infraestructura pr;D;NC;C
053704;Construccion de infraestructura administrativa;D;NC;C
053705;Adquisicion de infraestructura administrativa;D;NC;C
053706;Mejoramiento y mantenimiento de infraestructura ad;D;NC;C
053707;Adquisicion y/o produccion de equipos materiales;D;NC;C
053708;Mantenimiento de equipos materiales suministros;D;NC;C
053709;Adquisicion y/o produccion de equipos materiales;D;NC;C
053710;Mantenimiento de equipos materiales suministros;D;NC;C
053711;Divulgacion asistencia tecnica y capacitacion del;D;NC;C
053712;Proteccion y bienestar social del recurso humano;D;NC;C
053713;Investigacion basica aplicada y estudios;D;NC;C
053714;Estudios de preinversion;D;NC;C
053715;Levantamiento de informacion para procesamiento;D;NC;C
053716;Actualizacion de informacion para procesamiento;D;NC;C
053717;Asistencia tecnica divulgacion y capacitacion a f;D;NC;C
053718;Administracion atencion control y organizacion i;D;NC;C
053719;Coordinacion administracion promocion y/o seguim;D;NC;C
053720;Creditos;D;NC;C
053722;Transferencias;D;NC;C
053790;Otros programas de inversion;D;NC;C
053791;Reservas presupuestales;D;NC;C
053792;Pasivos exigibles;D;NC;C
0538;SECTOR MEDIO AMBIENTE  APROBADOS (CR);M;NC;C
053801;Construccion infraestructura propia del sector;D;NC;C
053802;Adquisicion de infraestructura propia del sector;D;NC;C
053803;Mejoramiento y mantenimiento de infraestructura pr;D;NC;C
053804;Construccion de infraestructura administrativa;D;NC;C
053805;Adquisicion de infraestructura administrativa;D;NC;C
053806;Mejoramiento y mantenimiento de infraestructura ad;D;NC;C
053807;Adquisicion y/o produccion de equipos materiales;D;NC;C
053808;Mantenimiento de equipos materiales suministros;D;NC;C
053809;Adquisicion y/o produccion de equipos materiales;D;NC;C
053810;Mantenimiento de equipos materiales suministros;D;NC;C
053811;Divulgacion asistencia tecnica y capacitacion del;D;NC;C
053812;Proteccion y bienestar social del recurso humano;D;NC;C
053813;Investigacion basica aplicada y estudios;D;NC;C
053814;Estudios de preinversion;D;NC;C
053815;Levantamiento de informacion para procesamiento;D;NC;C
053816;Actualizacion de informacion para procesamiento;D;NC;C
053817;Asistencia tecnica divulgacion y capacitacion a f;D;NC;C
053818;Administracion atencion control y organizacion i;D;NC;C
053819;Coordinacion administracion promocion y/o seguim;D;NC;C
053820;Creditos;D;NC;C
053822;Transferencias;D;NC;C
053831;Tratamiento y disposicion de residuos solidos;D;NC;C
053832;Conservacion microcuencas;D;NC;C
053835;Inversion en descontaminaciones del medio ambiente;D;NC;C
053836;Reforestaciones;D;NC;C
053837;Adecuacion de areas urbanas y rurales;D;NC;C
053838;Reubicacion de asentamientos;D;NC;C
053890;Otros programas de inversion;D;NC;C
053891;Reservas presupuestales;D;NC;C
053892;Pasivos exigibles;D;NC;C
0539;SECTOR GOBIERNO  APROBADOS (CR);M;NC;C
053901;Construccion infraestructura propia del sector;D;NC;C
053902;Adquisicion de infraestructura propia del sector;D;NC;C
