759,2015/02/23,3298200
760,2015/02/23,5508200
761,2015/02/23,22745900
762,2015/02/24,4500
763,2015/02/24,4500
764,2015/02/24,4500
765,2015/02/24,4500
766,2015/02/24,4500
767,2015/02/24,4500
768,2015/02/24,4500
769,2015/02/24,4500
770,2015/02/24,4500
771,2015/02/24,4500
772,2015/02/24,4500
773,2015/02/24,4500
774,2015/02/24,4500
775,2015/02/24,4500
776,2015/02/24,29700
777,2015/02/24,29700
778,2015/02/24,29700
779,2015/02/24,29700
780,2015/02/24,29700
781,2015/02/24,49500
782,2015/02/24,56700
783,2015/02/24,177300
784,2015/02/24,177300
785,2015/02/24,180000
786,2015/02/24,226200
787,2015/02/24,237020
788,2015/02/24,255300
789,2015/02/24,268996
790,2015/02/24,284472
791,2015/02/24,374100
792,2015/02/24,468300
793,2015/02/24,866200
794,2015/02/25,4500
795,2015/02/25,4500
796,2015/02/25,4500
797,2015/02/25,4500
798,2015/02/25,4500
799,2015/02/25,4500
800,2015/02/25,4500
801,2015/02/25,4500
802,2015/02/25,4500
803,2015/02/25,4500
804,2015/02/25,4500
805,2015/02/25,4500
806,2015/02/25,4500
807,2015/02/25,4500
808,2015/02/25,4500
809,2015/02/25,4500
810,2015/02/25,9000
811,2015/02/25,13500
812,2015/02/25,18000
813,2015/02/25,27000
814,2015/02/25,29700
815,2015/02/25,29700
816,2015/02/25,29700
817,2015/02/25,29700
818,2015/02/25,29700
819,2015/02/25,29700
820,2015/02/25,29700
821,2015/02/25,29700
822,2015/02/25,45000
823,2015/02/25,78100
824,2015/02/25,80840
825,2015/02/25,156500
826,2015/02/26,4500
827,2015/02/26,4500
828,2015/02/26,4500
829,2015/02/26,4500
830,2015/02/26,4500
831,2015/02/26,4500
832,2015/02/26,4500
833,2015/02/26,12200
834,2015/02/26,12200
835,2015/02/26,12200
836,2015/02/26,12200
837,2015/02/26,12200
838,2015/02/26,12200
839,2015/02/26,12200
840,2015/02/26,12200
841,2015/02/26,12200
842,2015/02/26,12200
843,2015/02/26,12200
844,2015/02/26,12200
845,2015/02/26,12200
846,2015/02/26,12200
847,2015/02/26,12200
848,2015/02/26,12200
849,2015/02/26,12200
850,2015/02/26,22500
851,2015/02/26,24400
852,2015/02/26,29700
853,2015/02/26,29700
854,2015/02/26,29700
855,2015/02/26,29700
856,2015/02/26,29700
857,2015/02/26,29700
858,2015/02/26,29700
859,2015/02/26,29700
860,2015/02/26,29700
861,2015/02/26,29700
862,2015/02/26,29700
863,2015/02/26,29700
864,2015/02/26,59700
865,2015/02/26,79000
866,2015/02/26,86300
867,2015/02/26,601600
868,2015/02/26,6761000
869,2015/02/26,15188000
870,2015/02/27,4500
871,2015/02/27,4500
872,2015/02/27,4500
873,2015/02/27,4500
874,2015/02/27,4500
875,2015/02/27,6300
876,2015/02/27,9000
877,2015/02/27,12100
878,2015/02/27,12200
879,2015/02/27,12200
880,2015/02/27,12200
881,2015/02/27,12200
882,2015/02/27,12200
883,2015/02/27,12200
884,2015/02/27,12200
885,2015/02/27,12200
886,2015/02/27,12200
887,2015/02/27,12200
888,2015/02/27,12200
889,2015/02/27,12200
890,2015/02/27,12200
891,2015/02/27,12200
892,2015/02/27,12200
893,2015/02/27,12200
894,2015/02/27,12200
895,2015/02/27,12200
896,2015/02/27,12200
897,2015/02/27,12200
898,2015/02/27,12200
899,2015/02/27,12200
900,2015/02/27,18000
901,2015/02/27,22500
902,2015/02/27,24000
903,2015/02/27,29700
904,2015/02/27,45000
905,2015/02/27,56700
906,2015/02/27,57000
907,2015/02/27,75000
908,2015/02/27,80400
909,2015/02/27,142300
910,2015/02/27,161000
911,2015/02/27,195363
912,2015/02/27,1038088
913,2015/02/27,2450000
