511244,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,511244,RECAUDO CUENTAS VIGENCIA ACTUAL,5500
511288,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,511288,RECAUDO CUENTAS VIGENCIA ACTUAL,5500
511289,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,511289,RECAUDO CUENTAS VIGENCIA ACTUAL,5500
511290,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,511290,RECAUDO CUENTAS VIGENCIA ACTUAL,26250
511304,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,511304,RECAUDO CUENTAS VIGENCIA ACTUAL,24650
511935,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,511935,RECAUDO CUENTAS VIGENCIA ACTUAL,17500
512009,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,512009,RECAUDO CUENTAS VIGENCIA ACTUAL,12645
512055,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,512055,RECAUDO CUENTAS VIGENCIA ACTUAL,25073
512197,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,512197,RECAUDO CUENTAS VIGENCIA ACTUAL,14500
505095,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,505095,RECAUDO CUENTAS VIGENCIA ACTUAL,33470
505165,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,505165,RECAUDO CUENTAS VIGENCIA ACTUAL,48825
505169,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,505169,RECAUDO CUENTAS VIGENCIA ACTUAL,19710
505178,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,505178,RECAUDO CUENTAS VIGENCIA ACTUAL,19710
505667,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,505667,RECAUDO CUENTAS VIGENCIA ACTUAL,19710
505670,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,505670,RECAUDO CUENTAS VIGENCIA ACTUAL,29160
505672,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,505672,RECAUDO CUENTAS VIGENCIA ACTUAL,48825
506207,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,506207,RECAUDO CUENTAS VIGENCIA ACTUAL,5500
506304,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,506304,RECAUDO CUENTAS VIGENCIA ACTUAL,48825
506305,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,506305,RECAUDO CUENTAS VIGENCIA ACTUAL,35995
506309,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,506309,RECAUDO CUENTAS VIGENCIA ACTUAL,73815
506778,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,506778,RECAUDO CUENTAS VIGENCIA ACTUAL,73475
506795,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,506795,RECAUDO CUENTAS VIGENCIA ACTUAL,30105
506796,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,506796,RECAUDO CUENTAS VIGENCIA ACTUAL,58905
507704,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,507704,RECAUDO CUENTAS VIGENCIA ACTUAL,5500
507739,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,507739,RECAUDO CUENTAS VIGENCIA ACTUAL,73815
507760,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,507760,RECAUDO CUENTAS VIGENCIA ACTUAL,19710
508303,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,508303,RECAUDO CUENTAS VIGENCIA ACTUAL,8190
508316,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,508316,RECAUDO CUENTAS VIGENCIA ACTUAL,8190
508326,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,508326,RECAUDO CUENTAS VIGENCIA ACTUAL,8190
509381,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,509381,RECAUDO CUENTAS VIGENCIA ACTUAL,73475
509382,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,509382,RECAUDO CUENTAS VIGENCIA ACTUAL,5715
509387,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,509387,RECAUDO CUENTAS VIGENCIA ACTUAL,17675
509911,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,509911,RECAUDO CUENTAS VIGENCIA ACTUAL,19710
510631,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,510631,RECAUDO CUENTAS VIGENCIA ACTUAL,6570
510649,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,510649,RECAUDO CUENTAS VIGENCIA ACTUAL,19710
510656,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,510656,RECAUDO CUENTAS VIGENCIA ACTUAL,19710
510663,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,510663,RECAUDO CUENTAS VIGENCIA ACTUAL,19710
510669,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,510669,RECAUDO CUENTAS VIGENCIA ACTUAL,19710
511415,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,511415,RECAUDO CUENTAS VIGENCIA ACTUAL,5500
511456,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,511456,RECAUDO CUENTAS VIGENCIA ACTUAL,5715
511463,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,511463,RECAUDO CUENTAS VIGENCIA ACTUAL,26055
511473,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,511473,RECAUDO CUENTAS VIGENCIA ACTUAL,47290
504942,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,504942,RECAUDO CUENTAS VIGENCIA ACTUAL,26250
504944,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,504944,RECAUDO CUENTAS VIGENCIA ACTUAL,5500
504947,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,504947,RECAUDO CUENTAS VIGENCIA ACTUAL,5500
506204,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,506204,RECAUDO CUENTAS VIGENCIA ACTUAL,5500
506621,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,506621,RECAUDO CUENTAS VIGENCIA ACTUAL,24650
506642,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,506642,RECAUDO CUENTAS VIGENCIA ACTUAL,5500
507448,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,507448,RECAUDO CUENTAS VIGENCIA ACTUAL,24650
507458,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,507458,RECAUDO CUENTAS VIGENCIA ACTUAL,5500
507515,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,507515,RECAUDO CUENTAS VIGENCIA ACTUAL,5500
510365,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,510365,RECAUDO CUENTAS VIGENCIA ACTUAL,5500
510414,837000084,MALLAMAS,RECUPERACION 2019,2019/10/10,510414,RECAUDO CUENTAS VIGENCIA ACTUAL,5500
